replicate,T_K,T_C,t_eq,ErrTraj,t_eq_mi
16,293.15,20.0,500.0,-0.036047864251861426,500.0
16,298.15,25.0,500.0,0.16934576789152447,500.0
16,303.15,30.0,500.0,-0.0381321644089316,146.46464646464645
16,308.15,35.0,500.0,-7.886001956974229,292.9292929292929
16,313.15,40.0,252.5252525252525,0.4393707886241665,80.8080808080808
17,283.15,10.0,500.0,0.6342780745489798,500.0
17,288.15,15.0,500.0,0.3825942866352966,500.0
17,293.15,20.0,500.0,0.622177502382681,500.0
17,298.15,25.0,500.0,0.25985849096887725,500.0
17,303.15,30.0,500.0,0.2523133958092951,166.66666666666666
17,308.15,35.0,500.0,-1.2479964371616767,333.3333333333333
17,313.15,40.0,313.1313131313131,1.5496821928056959,186.86868686868686
18,283.15,10.0,500.0,0.7646338086993254,500.0
18,288.15,15.0,500.0,0.3351387126554854,500.0
18,293.15,20.0,500.0,0.17097908778587775,500.0
18,298.15,25.0,500.0,0.10840491946489163,500.0
18,303.15,30.0,500.0,0.1591575998197604,151.5151515151515
18,308.15,35.0,388.88888888888886,-3.495431961211647,388.88888888888886
18,313.15,40.0,500.0,-0.3162285480051217,146.46464646464645
19,283.15,10.0,500.0,0.3805626100348307,500.0
19,288.15,15.0,500.0,0.27819850504667204,500.0
19,293.15,20.0,500.0,0.9355658520874224,500.0
19,298.15,25.0,500.0,0.44673282532819925,348.48484848484844
19,303.15,30.0,429.2929292929293,0.7641337349168127,237.37373737373736
19,308.15,35.0,398.98989898989896,-5.2927303726149,398.98989898989896
19,313.15,40.0,500.0,-0.006916012056658262,323.2323232323232
20,283.15,10.0,500.0,0.5989727199877929,500.0
20,288.15,15.0,500.0,0.10017653976053065,500.0
20,293.15,20.0,500.0,0.5533308569543189,500.0
20,298.15,25.0,449.4949494949495,0.024301855652288845,202.02020202020202
20,303.15,30.0,500.0,-1.236484258633696,196.96969696969697
20,308.15,35.0,500.0,-3.402708719950527,500.0
20,313.15,40.0,90.9090909090909,0.32532893013908026,75.75757575757575
21,283.15,10.0,500.0,1.2087598093167984,500.0
21,288.15,15.0,500.0,0.3284412266241469,500.0
21,293.15,20.0,500.0,1.2890980859094783,500.0
21,298.15,25.0,500.0,0.4215826846275794,500.0
21,303.15,30.0,500.0,-1.7436289686317532,166.66666666666666
21,308.15,35.0,424.2424242424242,-7.682564061524996,282.8282828282828
21,313.15,40.0,459.5959595959596,0.21092533254338763,85.85858585858585
22,283.15,10.0,500.0,2.1945038527442864,500.0
22,288.15,15.0,500.0,0.5829249399543867,500.0
22,293.15,20.0,500.0,0.5463812088670452,500.0
22,298.15,25.0,500.0,0.5195578164986819,479.7979797979798
22,303.15,30.0,500.0,-1.6801273713353175,207.07070707070704
22,308.15,35.0,500.0,-1.2543937974630779,500.0
22,313.15,40.0,282.8282828282828,0.9092658630696384,146.46464646464645
23,283.15,10.0,500.0,0.19045608273370815,500.0
23,288.15,15.0,500.0,0.351887547526548,500.0
23,293.15,20.0,500.0,0.7796304035965457,500.0
23,298.15,25.0,500.0,0.23351251513928456,454.5454545454545
23,303.15,30.0,500.0,-0.3244703466840463,166.66666666666666
23,308.15,35.0,252.5252525252525,-1.9401450921660883,252.5252525252525
23,313.15,40.0,434.3434343434343,0.04397327922002665,80.8080808080808
24,283.15,10.0,500.0,0.42868318569905517,500.0
24,288.15,15.0,500.0,0.22368461462583783,500.0
24,293.15,20.0,500.0,0.1205091861350651,500.0
24,298.15,25.0,500.0,0.24565374813719595,500.0
24,303.15,30.0,500.0,0.006136178878349594,181.8181818181818
24,308.15,35.0,500.0,-0.5204918875198409,308.0808080808081
24,313.15,40.0,454.5454545454545,0.09641605729779817,287.8787878787879
25,283.15,10.0,500.0,1.0143327649508396,500.0
25,288.15,15.0,500.0,0.20572610345209916,500.0
25,293.15,20.0,500.0,1.544948504471999,500.0
25,298.15,25.0,500.0,0.14649260743420245,500.0
25,303.15,30.0,500.0,0.04065341354187954,156.56565656565655
25,308.15,35.0,500.0,-5.039281239084947,318.1818181818182
25,313.15,40.0,176.76767676767676,1.2349861129235513,166.66666666666666
26,283.15,10.0,500.0,0.485815876633498,500.0
26,288.15,15.0,500.0,0.22179062341519562,500.0
26,293.15,20.0,500.0,0.556014393336911,500.0
26,298.15,25.0,500.0,0.14136213143762882,500.0
26,303.15,30.0,500.0,0.27174266743323017,161.6161616161616
26,308.15,35.0,500.0,-3.4022081344284065,267.67676767676767
26,313.15,40.0,328.28282828282823,0.8733008053217195,116.16161616161615
27,283.15,10.0,500.0,0.925318226839061,500.0
27,288.15,15.0,500.0,0.37558354313024794,500.0
27,293.15,20.0,500.0,-0.25699181701317386,464.6464646464646
27,298.15,25.0,500.0,0.2191510675913267,500.0
27,303.15,30.0,500.0,-1.0115363437644136,176.76767676767676
27,308.15,35.0,500.0,-4.203464650735211,272.7272727272727
27,313.15,40.0,500.0,0.06577857563259372,338.38383838383834
28,283.15,10.0,500.0,1.1991374332961482,500.0
28,288.15,15.0,500.0,0.3068680904854524,500.0
28,293.15,20.0,500.0,0.3756331583902905,500.0
28,298.15,25.0,500.0,0.2398711412751679,500.0
28,303.15,30.0,500.0,-0.587165454585056,222.2222222222222
28,308.15,35.0,424.2424242424242,-5.035677241962146,419.19191919191917
28,313.15,40.0,161.6161616161616,0.5295462907861824,80.8080808080808
29,283.15,10.0,500.0,0.9795595611641462,500.0
29,288.15,15.0,500.0,0.11989758543705072,500.0
29,293.15,20.0,500.0,0.06809284078273367,500.0
29,298.15,25.0,500.0,0.2440904208226437,500.0
29,303.15,30.0,500.0,0.09483381319154885,272.7272727272727
29,308.15,35.0,292.9292929292929,-2.7483023013853773,292.9292929292929
29,313.15,40.0,500.0,-0.8733048400577705,500.0
30,283.15,10.0,500.0,0.7121756484444024,500.0
30,288.15,15.0,500.0,0.19769930135245684,500.0
30,293.15,20.0,500.0,0.7224267123960052,500.0
30,298.15,25.0,500.0,0.33022539933290895,500.0
30,303.15,30.0,500.0,-0.45889304809237874,363.6363636363636
30,308.15,35.0,500.0,-1.8016344497323606,287.8787878787879
30,313.15,40.0,500.0,0.6922292184140968,500.0
31,283.15,10.0,500.0,1.1367150984949743,500.0
31,288.15,15.0,500.0,0.31220461693860607,500.0
31,293.15,20.0,500.0,0.19153943217818442,500.0
31,298.15,25.0,500.0,0.106537495172356,500.0
31,303.15,30.0,500.0,0.09726620571628015,191.91919191919192
31,308.15,35.0,500.0,-1.504321136822391,424.2424242424242
31,313.15,40.0,156.56565656565655,0.18750584016460528,75.75757575757575
32,283.15,10.0,500.0,0.4239553353144505,500.0
32,288.15,15.0,500.0,0.4481534175638426,500.0
32,293.15,20.0,500.0,1.7142252721650277,500.0
32,298.15,25.0,500.0,0.2932984987999013,500.0
32,303.15,30.0,500.0,-0.040948740982428115,252.5252525252525
32,308.15,35.0,500.0,-3.188842158489809,262.6262626262626
32,313.15,40.0,171.7171717171717,0.3727574667431189,80.8080808080808
33,283.15,10.0,500.0,1.1066629784477549,500.0
33,288.15,15.0,500.0,0.7024862650668934,500.0
33,293.15,20.0,500.0,0.4857117002447098,500.0
33,298.15,25.0,500.0,0.2771591520794723,500.0
33,303.15,30.0,500.0,-0.2036400867996075,176.76767676767676
33,308.15,35.0,500.0,-3.5702350234871085,267.67676767676767
33,313.15,40.0,414.1414141414141,0.21117704228186904,101.01010101010101
34,283.15,10.0,500.0,0.4593499004566205,500.0
34,288.15,15.0,500.0,0.26074825165127785,500.0
34,293.15,20.0,500.0,0.35565633611871666,500.0
34,298.15,25.0,500.0,0.2576904164547398,500.0
34,303.15,30.0,500.0,-0.022795385173324866,343.4343434343434
34,308.15,35.0,500.0,-2.168782870633863,500.0
34,313.15,40.0,151.5151515151515,0.7465327898504919,101.01010101010101
35,283.15,10.0,500.0,0.05709255783993945,500.0
35,288.15,15.0,500.0,0.2591187420163068,500.0
35,293.15,20.0,500.0,0.37092814988632145,500.0
35,298.15,25.0,500.0,0.05543922835005663,500.0
35,303.15,30.0,500.0,-0.03105968129141934,161.6161616161616
35,308.15,35.0,444.4444444444444,-3.2684551604661527,444.4444444444444
35,313.15,40.0,500.0,-1.8179804847584347,101.01010101010101
36,283.15,10.0,500.0,0.7062151578640972,500.0
36,288.15,15.0,500.0,0.11137008211460474,500.0
36,293.15,20.0,500.0,0.7162179271470954,500.0
36,298.15,25.0,500.0,0.4376295863818797,500.0
36,303.15,30.0,363.6363636363636,0.26055903129889146,146.46464646464645
36,308.15,35.0,500.0,-6.77384596948629,363.6363636363636
36,313.15,40.0,500.0,0.02607909997686962,111.1111111111111
37,283.15,10.0,500.0,0.29147793042976555,500.0
37,288.15,15.0,500.0,0.30347389788119256,500.0
37,293.15,20.0,500.0,0.4923881589960178,500.0
37,298.15,25.0,393.93939393939394,0.6068189933477058,348.48484848484844
37,303.15,30.0,500.0,-0.04564468608213477,161.6161616161616
37,308.15,35.0,500.0,-4.012660657327076,292.9292929292929
37,313.15,40.0,141.4141414141414,0.0788274698427702,75.75757575757575
38,283.15,10.0,500.0,0.5642365975364789,500.0
38,288.15,15.0,500.0,0.4848782737523816,500.0
38,293.15,20.0,500.0,0.4594016228821508,500.0
38,298.15,25.0,500.0,0.4457774969757977,500.0
38,303.15,30.0,500.0,-0.08479942912184664,373.73737373737373
38,308.15,35.0,333.3333333333333,-1.0500857967812403,333.3333333333333
38,313.15,40.0,227.27272727272725,0.7153618093224284,217.17171717171715
39,283.15,10.0,500.0,0.43789137420453383,500.0
39,288.15,15.0,500.0,0.12850138582845738,500.0
39,293.15,20.0,500.0,1.1244099958790454,500.0
39,298.15,25.0,398.98989898989896,0.4156529339985074,343.4343434343434
39,303.15,30.0,500.0,-0.012148926134223274,212.1212121212121
39,308.15,35.0,500.0,-1.10630802624685,404.04040404040404
39,313.15,40.0,207.07070707070704,0.05766575989434262,141.4141414141414
40,283.15,10.0,500.0,0.7437916788524084,500.0
40,288.15,15.0,500.0,0.2992208854746075,500.0
40,293.15,20.0,500.0,0.7303110115720134,378.78787878787875
40,298.15,25.0,500.0,0.6660720611247262,469.6969696969697
40,303.15,30.0,434.3434343434343,0.0018512374482330526,146.46464646464645
40,308.15,35.0,500.0,-6.014742972175802,297.979797979798
40,313.15,40.0,313.1313131313131,-0.6777657736389932,227.27272727272725
41,283.15,10.0,500.0,0.48563737416201597,500.0
41,288.15,15.0,500.0,0.16672164145074356,500.0
41,293.15,20.0,500.0,0.3376383055929935,500.0
41,298.15,25.0,500.0,0.06663478676703409,500.0
41,303.15,30.0,500.0,-0.5270585132166465,227.27272727272725
41,308.15,35.0,500.0,-1.5077479688103215,196.96969696969697
41,313.15,40.0,500.0,-0.0017902180362971063,80.8080808080808
42,283.15,10.0,500.0,0.682541910638386,500.0
42,288.15,15.0,500.0,0.34572733015449325,500.0
42,293.15,20.0,500.0,1.1163528246245946,500.0
42,298.15,25.0,500.0,0.31722326743747203,500.0
42,303.15,30.0,500.0,-0.12252496118236972,146.46464646464645
42,308.15,35.0,500.0,-0.6734395042451362,297.979797979798
42,313.15,40.0,237.37373737373736,1.2097989087747991,116.16161616161615
43,283.15,10.0,500.0,0.7565548349155204,500.0
43,288.15,15.0,500.0,0.5136089472864684,500.0
43,293.15,20.0,500.0,0.2639278964977176,500.0
43,298.15,25.0,500.0,0.23979426142827834,500.0
43,303.15,30.0,500.0,0.4260332594656631,181.8181818181818
43,308.15,35.0,500.0,-3.398204758800359,383.83838383838383
43,313.15,40.0,500.0,-4.025371655314282,106.06060606060605
44,283.15,10.0,500.0,1.482239224461121,500.0
44,288.15,15.0,500.0,0.13309991929675608,500.0
44,293.15,20.0,500.0,0.7255381645988702,500.0
44,298.15,25.0,500.0,0.36430415467726035,500.0
44,303.15,30.0,500.0,0.23470745646381214,191.91919191919192
44,308.15,35.0,500.0,-1.0131583077023667,500.0
44,313.15,40.0,262.6262626262626,0.8271396007799465,186.86868686868686
45,283.15,10.0,500.0,0.9944963012348852,500.0
45,288.15,15.0,500.0,0.4195188343254507,500.0
45,293.15,20.0,500.0,0.7025206377631722,500.0
45,298.15,25.0,500.0,0.2112466353537908,500.0
45,303.15,30.0,500.0,-0.15738432662379867,186.86868686868686
45,308.15,35.0,500.0,-1.9410246309026604,500.0
45,313.15,40.0,500.0,0.5372352708121723,500.0
46,283.15,10.0,500.0,1.3745821875489093,500.0
46,288.15,15.0,500.0,0.4624583550620358,500.0
46,293.15,20.0,500.0,-0.3944606373138425,500.0
46,298.15,25.0,500.0,0.2483816310547709,500.0
46,303.15,30.0,500.0,-0.009933983071448924,196.96969696969697
46,308.15,35.0,429.2929292929293,-3.8341042958186007,429.2929292929293
46,313.15,40.0,217.17171717171715,-0.0013388619737530548,151.5151515151515
47,283.15,10.0,500.0,0.3445774152886693,500.0
47,288.15,15.0,500.0,0.32503469007352864,500.0
47,293.15,20.0,500.0,1.2779431939618695,500.0
47,298.15,25.0,500.0,0.028348594077045448,500.0
47,303.15,30.0,500.0,0.8871689757107787,237.37373737373736
47,308.15,35.0,500.0,-3.3416602205036625,252.5252525252525
47,313.15,40.0,80.8080808080808,0.4469323497573865,75.75757575757575
48,283.15,10.0,500.0,1.2057280865089914,500.0
48,288.15,15.0,500.0,0.26500303495426636,500.0
48,293.15,20.0,500.0,0.6498911296600852,500.0
48,298.15,25.0,439.3939393939394,0.25585164790380677,348.48484848484844
48,303.15,30.0,500.0,0.025746117897835263,176.76767676767676
48,308.15,35.0,500.0,-0.4565171911462539,500.0
48,313.15,40.0,207.07070707070704,0.6178889149051112,111.1111111111111
49,283.15,10.0,500.0,0.38336802278471793,500.0
49,288.15,15.0,500.0,0.17471104919387034,500.0
49,293.15,20.0,500.0,0.5898040530553781,500.0
49,298.15,25.0,500.0,0.12650634252152235,500.0
49,303.15,30.0,500.0,0.3556544476627799,186.86868686868686
49,308.15,35.0,500.0,-1.5935704759652214,252.5252525252525
49,313.15,40.0,338.38383838383834,0.03973991222167248,166.66666666666666
50,283.15,10.0,500.0,1.4708496725302336,500.0
50,288.15,15.0,500.0,0.06116629296702271,500.0
50,293.15,20.0,500.0,0.31960930081547534,500.0
50,298.15,25.0,500.0,0.30902822726618745,500.0
50,303.15,30.0,500.0,0.17590012962936874,196.96969696969697
50,308.15,35.0,500.0,-4.3034719194621935,287.8787878787879
50,313.15,40.0,500.0,-0.09620073379491305,80.8080808080808
