replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,stab_glv,stab_mi,abs_stab_err,react_glv,react_mi,abs_react_err,tau_C,tau_R,epsilon,t_eq,log10_eps_t_eq,hessian_norm,non_normality
12,278.15,5.0,-5.740718783864755,10,0.5882352941176471,0.939827442246197,1.3044790104304205,0.9991016214303258,(1.8880107283732698e-05+0j),(0.056585313321756335+0j),0.056566433214472606,0.008248459787582813,2.895190005194875,2.8869415454072924,2.4862233547968273,0.6897567747413087,3.6044928384056516,300.0,-1.9202770877381492,2.982754200820242e-07,165.13687298634977
12,279.15,6.0,-6.423057241588312,5,0.5555555555555556,0.46068116649712454,0.9530674688027571,0.9997544399404504,(0.00021766283299190205+0j),(-0.008688162985109731+0j),0.008905825818101632,0.010527797786059152,5.699467892939782,5.688940095153723,1.8932984239311925,0.6376061736830777,2.9693853385934386,300.0,-2.004454694858292,4.92082413793247e-07,575.164461006115
12,280.15,7.0,-6.993693816138879,12,0.5714285714285714,1.2446991947239492,1.676637435186276,0.9995105672210766,(0.00011667958518487148+0j),(0.006647283457497066+0j),0.006530603872312194,0.005219316708559629,3.708851362969405,3.703632046260845,1.571019895141226,0.6697178112721891,2.3457938085250154,300.0,-2.106831419043835,3.0413884058838725e-07,223.7617909679965
12,281.15,8.0,-6.486437865824508,14,0.7777777777777778,1.7327190044906688,1.7274163755221164,0.998451465952295,(0.0008613453769180592+0j),(0.05776858270977284+0j),0.05690723733285478,0.005723484304632655,0.923677236169144,0.9179537518645113,2.0234532004670447,0.6302757152596624,3.210425455839462,300.0,-1.9705586644084139,2.75480465764359e-07,41.0058242016996
12,282.15,9.0,-7.112158532471895,8,0.8,0.7556799954922979,1.2298097017940202,0.9997014784866561,(3.367354539480789e-05+0j),(0.0041520479093473265+0j),0.0041183743639525185,0.0035054880009203664,3.638241584328669,3.6347360963277486,2.1358020128037145,0.6803108453946879,3.139450189956345,300.0,-1.9802676577214433,3.3515102088907307e-07,258.3864954708706
12,283.15,10.0,-6.00065354837926,9,0.9,0.2441246683867245,1.3266745376653313,0.9998062131258291,(-4.754479788343651e-12+0j),(0.06368152480093707+0j),0.06368152480569154,0.008354212938499486,8.905086009540778,8.896731796602278,1.8355828858608763,0.6578156600133926,2.7904213861729974,300.0,-2.0314514629618388,5.785467203150774e-07,1103.718754487564
12,284.15,11.0,-6.639232405811839,7,0.6363636363636364,0.39821657779872865,0.7312171668358373,0.9997492467459504,(3.3947147286018123e-10+7.03989183171433e-11j),(0.0014633772658506272+0j),0.001463376926379156,0.007753267762549367,9.527294039679804,9.519540771917255,0.5981863510473086,0.6257755638253503,0.9559119684869292,300.0,-2.4967033554987004,5.657417665727902e-07,1146.4173695809072
12,285.15,12.0,-9.730177279320614,4,0.6666666666666666,0.8640716784949941,0.5451020506323341,0.9999008031389756,(-1.5597030914531033e-12+0j),(-0.011109808206318628+0j),0.011109808204758924,0.0013922324555724296,4.811783107979432,4.81039087552386,0.8485461963520903,0.7662085520014266,1.1074611398366516,300.0,-2.432792758696431,3.285337836926136e-07,323.7165842085607
12,286.15,13.0,-8.068395803827705,4,0.8,0.6163785755445316,0.7379923033756346,0.9998578323882383,(-4.705087354272205e-10+0j),(0.2902314176023497+0j),0.29023141807285846,0.003308741158386977,4.094428704680252,4.091119963521865,1.22742616786629,0.9111777865714971,1.347076482718862,300.0,-2.3477290004370666,6.2292401877616e-07,255.5067227100954
12,287.15,14.0,-8.507233522561592,4,0.4444444444444444,0.9058412162663997,0.25111186728474455,0.9991440398079268,(1.0424211449259051e-08+0j),(0.035332905699448885+0j),0.03533289527523743,0.01670332074497297,6.417888943049413,6.40118562230444,0.3286793168720253,0.31650741921197706,1.038456911027088,300.0,-2.4607327737728575,6.148582615244257e-07,697.926865698463
12,288.15,15.0,-6.662658447940188,7,0.7777777777777778,0.9566171109312676,0.6789816551394459,0.9996302885904926,(4.3554838323256356e-11+0j),(0.05820762654256829+0j),0.05820762649901345,0.022773077597915158,6.168695857943652,6.145922780345736,0.6002203808842926,0.4225912378419971,1.4203332372658173,300.0,-2.3247310046133802,5.152090799692881e-07,785.1561360933297
12,289.15,16.0,-8.006369232338002,6,0.8571428571428571,0.6502974987260962,0.22335485065370977,0.9999895809304017,(2.4580068452154824e-07+0j),(-0.009543242028917709+0j),0.00954348782960223,0.0026680481516236075,5.318318837736716,5.315650789585092,0.8224219171527523,0.704040475575984,1.1681457894589355,300.0,-2.4096242068008604,8.241831518303151e-07,518.2528789658122
12,290.15,17.0,-5.318435459015739,7,0.7777777777777778,0.6522516536860554,0.2879078092348234,0.9938237453738382,(0.00016531208826108584+0j),(0.008986831216438304+0j),0.008821519128177219,0.010198527543393062,13.539933993100332,13.52973546555694,0.3359428193047819,0.3249730557928634,1.0337559170410442,300.0,-2.462703246325037,5.920618257436912e-07,2347.9482426349346
12,291.15,18.0,-10.112815952334488,6,0.8571428571428571,1.5008377831711484,0.8540611922797338,0.9997184448378663,(4.5076794053858775e-07+0j),(0.3030151397787825+0j),0.303014689010842,0.004566522690989854,1.9239972740842568,1.919430751393267,0.5277363078613346,0.5194827925649284,1.0158879474248894,300.0,-2.4702754468689743,9.986923052920485e-07,108.9896465451275
12,292.15,19.0,-9.25860044882882,5,0.7142857142857143,1.035586561443303,0.695240446932593,0.9993698704750305,(-1.0942276839081186e-08+0j),(0.2018834904026554+0j),0.20188350134493224,0.001930377178168711,8.36803766617837,8.366107289000201,0.5509925274581599,0.5252589275415736,1.0489922180609668,300.0,-2.4563489883237373,9.99457986214822e-07,973.1631844304827
12,293.15,20.0,-9.10913761409419,4,0.8,0.9208967070695382,0.5762919289708803,0.9997999563056128,(-1.7331465827333261e-09+0j),(0.13238174927058935+0j),0.13238175100373592,0.00021902505513400527,4.738100370680718,4.737881345625584,0.5516599020255222,0.4295339682072693,1.2843219462431936,300.0,-2.368447350962791,1.8874474804899505e-06,404.8867947655367
12,294.15,21.0,-13.029680907509293,3,0.5,0.9362664057453424,0.5064507847019679,0.9999878538638758,(-6.356028944921944e-10+0j),(0.08896000105322548+0j),0.08896000168882837,0.015697614981110764,15.159316927074405,15.143619312093294,0.3125713124885445,0.2739922692663729,1.1408034004954548,300.0,-2.419910447669261,8.344786980756897e-07,3154.477220213388
12,295.15,22.0,-12.997354769694791,1,0.3333333333333333,0.6896569795046886,0.003986787287254851,0.9999975433584027,(-2.4817029035950622e-08+0j),(0.45561546873113956+0j),0.4556154935481686,0.0025250908772067354,9.65077275938828,9.648247668511074,0.3959161928515637,0.3824974006114668,1.0350820481881586,300.0,-2.4621464781991307,5.8691598257526725e-06,1536.263385258831
12,296.15,23.0,-12.807932630098648,3,0.6,0.9180551064871004,0.07173472209541115,0.9999897263724009,(-3.887382367480788e-09+0j),(0.15681200222100106+0j),0.15681200610838342,0.002742656139582532,13.03384828751713,13.031105631377548,0.16636732244220204,0.30582554297010267,0.543994202794454,300.0,-2.74152698316081,1.2887633931956533e-06,2972.602964773073
12,297.15,24.0,-9.913698225507183,5,0.7142857142857143,1.3220473868629683,1.1566058240826866,0.9998495929711654,(-4.661091234793713e-11+0j),(0.43307162753646405+0j),0.433071627583075,0.004591317611405234,5.708249597050756,5.703658279439351,0.23870764283449425,0.27068666271114566,0.8818596396425458,300.0,-2.531721788158821,1.6745692309268213e-06,675.6893067631493
12,298.15,25.0,-9.912941584360711,2,0.2857142857142857,0.9892950244670131,0.043696374460056676,0.9999409590711297,(-2.505160535800117e-10+0j),(0.3744039978510729+0j),0.374403998101589,0.011244358058499897,25.565988487304924,25.554744129246423,0.11974553884689715,0.11168898091971176,1.0721338654972319,300.0,-2.4468722404290038,9.434296647528331e-07,9407.107453888224
12,299.15,26.0,-9.098537804213809,2,0.3333333333333333,1.02368950994536,0.3589157876794652,0.9999987369689787,(-8.482649464717029e-11+0j),(-0.029838875819836453+0j),0.02983887573500996,0.00119400408270981,41.39096668708618,41.389772683003464,0.08943876322048996,0.12516119367698836,0.7145886084412906,300.0,-2.6230651660697553,5.4554961246073705e-06,20815.231668289543
12,300.15,27.0,-5.100144663644171,2,0.4,0.7375970299952954,0.01301282733390558,0.9983159069283025,(-3.7750523823751684e-09+0j),(0.04529436019065823+0j),0.04529436396571061,0.00033794720618200323,9.620872502184664,9.620534554978482,0.22030854162704877,0.3449661872064976,0.6386380746793933,300.0,-2.671866447734783,7.183565499857206e-06,1743.029077712214
12,301.15,28.0,-13.036776882597708,3,0.75,0.936832748994106,0.7457273040130956,0.999995877834776,(-6.589324408050718e-10+0j),(0.41486779356029635+0j),0.4148677942192288,0.0020795065340420407,51.54148749660309,51.539407990069044,0.07347506432330411,0.15484131151270236,0.4745184835073979,300.0,-2.800868120930161,1.895540497272545e-06,33519.27162179434
12,302.15,29.0,-3.1841575884129343,5,0.8333333333333334,0.45323882176449953,0.7085808486442263,0.9887537524833933,(4.786137160098931e-06+0j),(0.24396837024512025+0j),0.24396358410796015,0.002961613745239574,95.702413019144,95.69945140539876,0.06332922184810234,0.13415216043901187,0.4720700854973783,300.0,-2.8031147741253974,7.899383507900702e-06,122262.64587910741
12,303.15,30.0,-8.32229569966836,1,0.3333333333333333,0.8495487859143747,0.0002490816245898482,0.9998545623333135,(-4.846733277746801e-10+0j),(-0.05114782205379044+0j),0.05114782156911711,0.0006980842456081226,41.526535774359495,41.52583769011389,0.08405713485894586,0.07971870692341948,1.0544217048037925,300.0,-2.4541069176181542,1.5368977073325749e-06,20152.61646824766
13,273.15,0.0,-5.5577740346582365,18,0.782608695652174,0.9724141895361083,1.740712365690391,0.9993812263884615,(1.2915609141614208e-07+0j),(0.014616965718072994+0j),0.014616836561981579,0.0036351375145784294,6.414633853829306,6.410998716314728,3.1330720494408446,0.6929083769703732,4.521625302236468,300.0,-1.8218266843072726,3.4958189884088623e-07,563.147260177301
13,274.15,1.0,-4.1473968144070605,22,0.88,1.3927762061097981,1.7407251467580362,0.9977396747666673,(0.0001103757663871683+0j),(0.04713466722552506+0j),0.0470242914591379,0.0038267694498057628,2.911489887496819,2.9076631180470134,2.1939154130181744,0.5986028584177006,3.6650600346570292,300.0,-1.9130401618252633,3.3419881310503997e-07,151.05629922711844
13,275.15,2.0,-4.46649432814226,9,0.8181818181818182,0.4324324811867821,1.2163412002290386,0.9993842157407605,(4.5183822250193897e-10+0j),(-0.006395213027019815+0j),0.006395213478858037,0.0030021320740455577,3.351540732679433,3.3485386006053877,2.478339039977322,0.655598120283897,3.780271729431003,300.0,-1.899598236271062,4.1403471649816646e-07,213.38953284811856
13,276.15,3.0,-6.196346755787731,21,0.84,1.3281886253595168,1.0161419703142294,0.9988163186203587,(0.0006651746159919915+0j),(0.02900451834730947+0j),0.02833934373131748,0.003692118682000217,1.8006733852436771,1.796981266561677,1.9107580696772604,0.4637472533501855,4.120257437372693,300.0,-1.8621969027308172,3.104629892707921e-07,87.0454873642365
13,277.15,4.0,-6.582980556875092,13,0.7222222222222222,0.7832832626279915,1.1543029657181334,0.9997961293401086,(1.041430170791733e-06+0j),(0.019684862813414868+0j),0.019683821383244076,0.011225910616129034,6.0315921719624646,6.020366261346336,0.46999048139855626,0.4103532921444917,1.1453313288712825,300.0,-2.4181901143449367,1.1896747630528727e-06,834.687406330662
13,278.15,5.0,-5.466049035923421,14,0.875,0.8409183765050062,1.248943497530236,0.9996865098665951,(6.087914794899858e-08+0j),(0.051568961803373024+0j),0.05156890092422507,0.003914895516977176,4.733192145894688,4.729277250377711,2.4919530569636734,0.6640578685305667,3.7526143052530796,300.0,-1.9027873249210492,4.5971663918945096e-07,369.90520511472835
13,279.15,6.0,-6.913046545971949,10,0.5,0.4694344668177453,1.1711538276072753,0.9998229449762295,(2.1220750560040068e-08+0j),(-0.002472956467463589+0j),0.0024729776882141488,0.00580692155517503,3.6741898098102963,3.6683828882551213,1.8882961376788534,0.8073649365884356,2.3388384262238975,300.0,-2.1081210342029935,5.4193692442418e-07,228.08824364962516
13,280.15,7.0,-7.037801470770486,6,0.5454545454545454,0.027182840301246073,0.5566411689148701,0.9998946236964801,(1.311568425774512e-05+0j),(-0.009985181891387217+0j),0.009998297575644962,0.014610555536663912,6.712367585253929,6.697757029717265,1.5424680636103894,0.9174090894561673,1.6813306967829935,300.0,-2.251468112569305,7.113634546499764e-07,540.7564460569572
13,281.15,8.0,-6.391026417273659,10,0.7142857142857143,1.053125985603394,1.5815377944742521,0.9996958976817756,(0.00016708338132741178+0j),(0.02875506626452181+0j),0.028587982883194397,0.004832175129433791,3.8600107295930832,3.8551785544636497,1.8834854704349933,0.5441144755224847,3.4615610412246074,300.0,-1.9378492603486117,4.069199621596187e-07,285.343214349431
13,282.15,9.0,-6.482119209182466,11,0.6470588235294118,1.5898524464459054,1.3358505475400957,0.9990310468671098,(0.00017142028523244555+0j),(0.0431843396847893+0j),0.04301291939955685,0.006369477046301458,0.8837453960572166,0.8773759190109152,2.1617437174659395,0.671096941125927,3.22120931417016,300.0,-1.969102308529108,2.460927687171366e-07,31.442317784488093
13,283.15,10.0,-7.03220559367179,11,0.7857142857142857,1.1012613528663164,1.2535551937384168,0.9996050633998844,(5.303869564802984e-07+0j),(0.10228520712818749+0j),0.10228467674123101,0.004041636875631431,5.259378895569103,5.255337258693472,1.8596773633878396,0.3630678918324287,5.122120146735972,300.0,-1.7676714934625974,4.18343437065062e-07,429.1869247834442
13,284.15,11.0,-8.079321548523282,5,0.5,0.9966430536755743,0.8676641230743676,0.9998431627374843,(1.2926452649402557e-10+0j),(-0.017449568478387148+0j),0.017449568607651674,0.0017947886728444937,3.6001255231361373,3.5983307344632927,0.6013046893039532,0.5349151103682427,1.1241123640908313,300.0,-2.4263115300830624,4.242363755663894e-07,246.78902325901024
13,285.15,12.0,-6.493235045213042,9,0.5,1.0641514664949465,0.7334646628498956,0.9978975662155761,(0.00019980039788209758+0j),(0.08075119732106531+0j),0.08055139692318321,0.006716890064465266,3.936385449196882,3.9296685591324167,0.9740796550046156,0.7108326846272087,1.3703360524501838,300.0,-2.3402941709005667,4.5910611550722623e-07,253.68334411997847
13,286.15,13.0,-8.790817392432347,4,0.4,1.153407430100907,0.9302302551264592,0.9996010080258693,(-6.10698861573658e-12+0j),(0.174266635198425+0j),0.17426663520453198,0.0031509548230795503,4.153965289320435,4.150814334497355,1.1516017670954533,0.41358148122462707,2.7844616342238684,300.0,-2.0323800163903316,3.843714352047683e-07,331.57080785943987
13,287.15,14.0,-8.497956197901917,5,0.7142857142857143,1.3199454681837275,1.442250243783148,0.9997130807561901,(5.815506626185157e-10+0j),(0.08412646056373865+0j),0.08412645998218798,0.005947504111051203,3.1766311355109904,3.1706836313999394,1.1610483371622362,0.41707335688025904,2.783798864178157,300.0,-2.0324834014151754,3.809025923079866e-07,268.05089713289436
13,288.15,15.0,-9.337445618485633,3,0.5,0.6503876178154001,0.25783748475879,0.9997190963965579,(3.346443528405247e-08+0j),(0.015866178847363837+0j),0.01586614538292855,0.0016352565851651384,8.663086746372594,8.661451489787428,0.33648292246230244,0.3136386136938707,1.0728364039726597,300.0,-2.4465877529482625,6.241096707490245e-07,975.25726297412
13,289.15,16.0,-8.866339136876102,7,1.0,1.2180689370129232,1.2480194025856202,0.999145556654795,(5.612270468603732e-05+0j),(0.027933863503405192+0j),0.027877740798719155,0.004895936284698874,5.631016934477283,5.626120998192584,0.8071109143329643,0.4395644770026915,1.8361604646410548,300.0,-2.2132106225913906,4.871066934365787e-07,593.4094608623094
13,290.15,17.0,-8.236429045132184,4,0.8,0.22879160487812064,0.02334426234067579,0.9996137545030936,(-9.572395201285741e-09+0j),(0.14874772662124422+0j),0.14874773619363943,0.018440761522180788,9.36441350940167,9.34597274787949,0.5337065125249871,0.4941046992459546,1.0801486270814025,300.0,-2.4436377367509956,1.0067335717788874e-06,1146.9991805287973
13,291.15,18.0,-9.428024286776681,7,1.0,0.9851274237027361,0.5924432188701894,0.9998068815381752,(0.0002015996303348693+0j),(0.2036535879061186+0j),0.20345198827578373,0.004479136250549238,1.4647434994482778,1.4602643631977286,0.7661761317596418,0.6517918404116048,1.1754920578260135,300.0,-2.406901555545381,1.3924135528401521e-06,65.77429890817673
13,292.15,19.0,-7.510121937352724,6,0.6,1.1577534841005426,0.5073252412625464,0.9997359290909511,(0.0005941637675495151+0j),(0.15737802013157517+0j),0.15678385636402567,0.00604917380482055,6.330342571367856,6.324293397563036,0.33423285715522555,0.32299005966824323,1.0348084937924413,300.0,-2.46226126993603,6.087780022202354e-07,641.4726465789208
13,293.15,20.0,-9.38998371861307,4,0.5,0.7811440006996259,0.967793951018684,0.9999907412913605,(5.5128693527892415e-08+0j),(0.17649233481091284+0j),0.1764922796822193,0.023433437388603314,9.119659043900318,9.096225606511716,0.5146375799713835,0.5594958876842038,0.9198237043376811,300.0,-2.5134166573416117,2.1481386597717385e-06,1124.6513605656114
13,294.15,21.0,-12.14179747561851,4,0.8,0.985658624473885,0.6230110004671859,0.9999701740367236,(-1.981163803256169e-06+0j),(0.019981549415742567+0j),0.019983530579545824,0.003485582752087867,6.348066035280562,6.344580452528474,0.3526106875782527,0.33463105107079194,1.053729731445804,300.0,-2.45439202068677,1.0795706560658239e-06,595.9035163061078
13,295.15,22.0,-11.51301713319821,3,0.6,0.16225954444847446,0.25673424029915365,0.9999970047236919,(-2.8511376241855167e-08+0j),(0.2808400226254298+0j),0.28084005113680605,0.02069137767683161,41.33773360968781,41.31704223201098,0.11465739514334854,0.0946151434049008,1.211829216943401,300.0,-2.393679835685794,2.412689010401391e-06,22818.52635646754
13,296.15,23.0,-9.36434687353419,3,0.42857142857142855,1.1258222841678618,0.4444056665710753,0.999993030759832,(1.3346856498192381e-05+0j),(0.15340741324614302+0j),0.1533940663896448,0.00231741995343247,13.061325621169294,13.059008201215862,0.1421099583803633,0.13143060228488926,1.0812547147301772,300.0,-2.4431932405341117,7.076900430531337e-07,3127.684548811476
13,297.15,24.0,-14.251408245552444,4,0.5714285714285714,1.568646387833683,0.7107128968455709,0.9999959440931665,(0.0006532308267096894+0j),(0.706254746603546+0j),0.7056015157768364,0.00846770858379945,1.5402480102595464,1.531780301675747,0.3559958191184398,0.35288484217257693,1.0088158418103474,300.0,-2.4733093612133237,5.254395316610418e-06,95.04882313882457
13,298.15,25.0,-5.208825992856836,1,0.3333333333333333,0.34201479067819324,1.893382869383428e-06,0.9988211503127035,(-2.994874952527931e-07+0j),(0.20671747462088141+0j),0.20671777410837666,0.022826152299665232,27.508483270503966,27.4856571182043,0.16864116729218384,0.1575222245874234,1.0705865012628077,300.0,-2.447499491540019,1.6586197663105551e-06,8181.708222924902
13,299.15,26.0,-8.237562269225618,3,0.6,1.0859750983018273,0.6551541888738893,0.9999891247294823,(-2.519195166685131e-10+0j),(0.0652334809110815+0j),0.06523348116300101,0.006809330354773297,14.408971096444734,14.40216176608996,0.15163493038050782,0.1442226443045105,1.0513947453379586,300.0,-2.455355452549365,2.6123947655274493e-06,2943.0295629696193
13,300.15,27.0,-6.65136745770521,2,0.6666666666666666,0.3533757830446862,0.003383691520773719,0.9998407351562283,(0.0034117048593894366+0j),(0.04505685201970562+0j),0.041645147160316184,0.018103095402768443,35.85925015792781,35.84114706252504,0.10044642182767712,0.21680051456357405,0.4633126541691046,300.0,-2.8112470927406275,1.7149757863297228e-06,18537.9577956036
13,301.15,28.0,-14.34321905828324,3,0.75,0.6154279149272922,0.4514992156575415,0.9999980130401889,(-5.663055892221983e-05+0j),(1.0244200168512236+0j),1.0244766474101459,0.0025117122913851514,21.51368298833739,21.511171276046003,0.11885212696673414,0.17010671076011766,0.6986915826873986,300.0,-2.632835743488269,2.6654361869795183e-06,7432.4757344319805
13,302.15,29.0,-11.022932361466431,3,0.5,1.1540672662411455,0.01248540269555233,0.9999141018133628,(-3.5180119765815612e-06+0j),(0.6329231685573203+0j),0.632926686569297,0.000638176058640271,9.357799535257927,9.357161359199287,0.12169916096775586,0.21679624946840262,0.5613527045148128,300.0,-2.7278854353658337,1.0271313351518719e-05,1417.505995734303
13,303.15,30.0,-13.948875441914472,1,0.5,0.6857766547514743,0.0006590131821167356,0.9999992309339406,(-0.0009561724504902922+0j),(-0.08046438106719092+0j),0.07950820861670063,-0.0009545443113767698,3.885465604186193,3.88642014849757,0.04152522458074589,0.6099899670832781,0.0680752583182679,300.0,-3.644131956731377,9.294476683154515e-06,1177.2248332832114
14,273.15,0.0,-3.8761770434401344,13,0.6842105263157895,0.26449103486535275,0.6897525892961732,0.9980716207562854,(2.1163493809395615e-06+0j),(0.026777670079711068+0j),0.026775553730330127,0.0023053822930698266,3.2945462189424726,3.2922408366494027,3.2785053734901153,0.8285606635716659,3.9568682386604066,300.0,-1.8797696659586771,3.8794473509930735e-07,163.54504414301567
14,274.15,1.0,-5.178539234870976,13,0.8125,1.2205351447870532,1.044907368204253,0.9992140822230605,(1.0453527027879018e-08+0j),(0.02238006586929979+0j),0.022380055415772763,0.0016559492658471168,4.360740451573699,4.359084502307852,2.16216350834868,0.7434930806287348,2.908115172397095,300.0,-2.0135096524824396,3.5748521891676295e-07,383.4675098108092
14,275.15,2.0,-4.189914565071327,12,0.75,0.8880604919546835,1.1820932960979564,0.9995501314508939,(8.549315625608558e-10+0j),(0.013588043198569837+0j),0.013588042343638274,0.0006929228665586299,3.715408187474264,3.7147152646077055,2.5182010718899233,0.6902086648430166,3.648463428755522,300.0,-1.9150112573636129,2.91212609640689e-07,225.9437995099441
14,276.15,3.0,-6.408575317739672,8,0.5714285714285714,0.8462790220401123,0.824691114419733,0.9998187981197354,(2.1211995727739834e-07+0j),(0.0191645211530729+0j),0.019164309033115622,0.0017530064598835816,5.381923806578972,5.380170800119089,1.908679183971303,0.46736246318131175,4.083937702183064,300.0,-1.8660421461344878,5.597401314408985e-07,427.35470844398486
14,277.15,4.0,-5.067337940754241,10,0.7142857142857143,1.250623663198157,1.3669202603781758,0.9985664032091013,(0.0028708814845005426+0j),(0.08624573260551746+0j),0.08337485112101692,0.009924948389338151,2.657201892141282,2.647276943751944,1.854007992805619,0.5557095800059537,3.3362894207901825,300.0,-1.9538575363750526,2.5863382731595334e-07,151.72355347293717
14,278.15,5.0,-3.6676919198312934,12,0.75,0.012723549316228282,0.5570145242792474,0.9998917590182006,(8.900883042453144e-08+0j),(0.06223013254402937+0j),0.062230043535198946,0.030918176930442607,3.516838217118119,3.4859200401876764,2.4971154223947725,0.9903541182239359,2.521436904683151,300.0,-2.0754731496807013,4.2172049965040717e-07,193.94474974283705
14,279.15,6.0,-5.2555627375796785,17,0.8095238095238095,1.4741908321548045,1.5078778587835777,0.997141484725391,(0.0011859916409893208+0j),(0.06672902959576865+0j),0.06554303795477934,0.006100219045771726,0.6731911791216294,0.6670909600758577,1.9566610167169216,0.7793616813892584,2.5105943279493257,300.0,-2.077344711407909,1.8553513984644318e-07,17.731834010149534
14,280.15,7.0,-8.036137663070454,5,0.5555555555555556,0.8182262383173577,1.1814576604280367,0.9996257757309055,(1.7657938181340218e-07+0j),(0.004268475380618509+0j),0.004268298801236695,0.005324534392234881,4.2514914289786505,4.246166894586415,1.5561525073341806,0.7955023473235157,1.956188454465142,300.0,-2.18571056337247,7.440221034572885e-07,344.0222688428841
14,281.15,8.0,-6.2447869593409076,10,0.5555555555555556,1.1790520451429927,1.4501464838419478,0.9995416621131937,(0.0002489110627308836+0j),(0.02157976416067335+0j),0.021330853097942467,0.006085030895414619,2.525815096813382,2.519730065917967,1.951548791040956,0.5389656882026268,3.6209147145323684,300.0,-1.9183029589675986,3.685026279437345e-07,121.56795241233144
14,282.15,9.0,-7.251339328986941,9,0.6428571428571429,1.4872049769537734,1.3070213638779762,0.998633974511577,(0.00016970507656179431+0j),(0.058592235409392+0j),0.0584225303328302,0.0027333992900680434,2.6017506559903785,2.5990172567003103,2.372230946638982,0.5185400940989766,4.574826466911893,300.0,-1.8167466297361994,2.6266544512542134e-07,190.56781381433268
14,283.15,10.0,-5.644421390694145,12,0.75,0.6332528355198265,1.009521842926615,0.9991137392620636,(8.725012876387258e-06+0j),(0.06529058368339725+0j),0.06528185867052087,0.009335444960381007,5.079075557201929,5.069740112241548,1.824623475912101,0.6938178029695103,2.6298308692898784,300.0,-2.0571934358481667,3.697708080896708e-07,382.07240868380865
14,284.15,11.0,-7.162274997775375,7,0.6363636363636364,1.0559068454894558,1.5832805709822897,0.9995807014341355,(3.744132304484392e-07+0j),(-0.0014497434992657432+0j),0.0014501179124961916,0.006964835756944995,3.602534524032304,3.595569688275359,0.739570411136105,0.6305464345398466,1.1729039617452135,300.0,-2.4078588015057836,3.967850328212631e-07,292.84639490351094
14,285.15,12.0,-6.898632728040843,7,0.5833333333333334,0.7010948652934441,1.1880734498896763,0.9997133834918862,(4.68088856453391e-08+0j),(-0.0033138374759834406+0j),0.003313884284869086,0.01708163583540962,7.290547417912652,7.273465782077243,0.6292784976814566,0.47984302419114194,1.3114257495817803,300.0,-2.3593775480203307,4.4783799900640655e-07,912.2534966218567
14,286.15,13.0,-6.711485722268702,7,0.875,0.4897378730372915,1.0175943377379144,0.9994761444089447,(0.0001533476144062345+0j),(0.05368041773315979+0j),0.05352707011875356,0.006510214936626591,16.118226725354916,16.11171651041829,0.326308817971364,0.3176926303661463,1.0271211440922863,300.0,-2.4654995851165498,1.901802940496687e-06,4705.8283591810305
14,287.15,14.0,-7.537480922799588,7,0.6363636363636364,1.3665647089837292,1.4482953040010749,0.9996754859615271,(4.326311681601354e-06+0j),(0.04519370813636333+0j),0.045189381824681726,0.004587538213779622,3.485646445941721,3.4810589077279412,1.1513740571772757,0.4161872987389132,2.7664805261141985,300.0,-2.035193637256392,3.5718678987292805e-07,212.8180701323466
14,288.15,15.0,-6.640016456802922,9,0.9,0.4810622194112284,0.7172635809257282,0.9996764808845382,(1.3446371534580651e-05+0j),(0.028555504740161088+0j),0.028542058368626506,0.03074393887784145,11.700397089611306,11.669653150733463,0.4291756885077744,0.49469151064373024,0.8675622671375507,300.0,-2.5388205997250246,6.071465571037582e-07,2213.788128943752
14,289.15,16.0,-8.276663910023354,6,0.75,0.8253733277499531,0.4672735831148167,0.9995611597350786,(-1.6565191983674075e-10+0j),(0.05202950365821508+0j),0.052029503823867,0.006443403176207765,7.840908467685446,7.834465064509238,0.33777619703137046,0.31104233300924167,1.0859492782332445,300.0,-2.4413117137189935,6.499623921149041e-07,1200.3391597693671
14,290.15,17.0,-8.768726853896226,10,0.8333333333333334,1.6636044973003568,0.8161422875755817,0.9990948855405307,(0.0025512997982023644+0j),(0.020263402326829653+0j),0.017712102528627288,0.011337807904203384,3.164789277357634,3.153451469453431,0.8150380211234323,0.3189416566810205,2.5554454993584206,300.0,-2.0696546316394406,3.408952998764451e-07,221.51513453881597
14,291.15,18.0,-9.235194304127626,4,0.8,1.222310303149097,0.7268750448251138,0.9998093356948483,(-6.200766212065689e-05+0j),(0.13137938631856136+0j),0.13144139398068203,7.700855859745243e-06,8.05072985710903,8.050722156253169,0.3909753315144222,0.372864293554708,1.0485727334925323,300.0,-2.456522694349487,6.364868218535006e-07,1375.1254605353176
14,292.15,19.0,-17.564962795194106,1,0.5,0.6930730182533849,0.3432763248464575,0.9999999741012391,(-2.3722858375700315e-11+0j),(0.09729154459818275+0j),0.0972915446219056,0.0006461463279710601,7.443293518975158,7.442647372647187,0.37535118289928193,0.34822486648453577,1.0778988493515607,300.0,-2.4445432464010044,1.032825199794265e-06,778.7104584669684
14,293.15,20.0,-9.029418670825956,6,1.0,0.9438672330995377,0.8978964814788452,0.999906537497228,(1.7992701722182523e-07+0j),(-0.011565658031093901+0j),0.011565837958111122,0.007149674529017848,8.684792445061294,8.677642770532277,0.3146136600818416,0.30822107542264293,1.0207402581099718,300.0,-2.468206010987985,7.990100682394771e-07,1238.2076868640945
