replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,ErrTraj,t_eq,t_eq_mi,stab_mi,stab_glv,abs_stab_err,react_mi,react_glv,abs_react_err,tau_C,tau_R,epsilon,log10_eps_t_eq,hessian_norm,non_normality
26,297.15,24.0,-1.6640325609420998e-07,4,1.0,1.2517758306408184,1.2517757365337658,1.580280569626548e-07,0.07634892353253225,733.6683417085428,592.9648241206031,(-0.025271702700307097+0j),(-0.017795363323710265+0j),0.007476339376596832,7.4150768964705165,-0.016440827426640808,7.431517723897158,0.3406995489230973,0.3193874074125882,1.0667281834408011,-2.7449751613975626,1.0590600567818066e-06,952.2681753248921
26,299.15,26.0,-0.005219608680716402,4,1.0,0.9480377693775058,0.9448393142175897,0.0015034534186700635,0.22021018485762686,1000.0,1000.0,(-0.005254539196562593+0j),(-6.96882787928612e-10+0j),0.005254538499679806,26.881143254935928,0.030611691453601948,26.850531563482328,0.17338850700936986,0.1636232344996118,1.0596814537961063,-2.974824666480343,6.956392012997287e-07,9957.584759918373
26,301.15,28.0,8.722207473884188e-05,4,1.0,0.765260516465616,0.765417970187581,0.00012396972296780076,-0.10604792394484482,1000.0,346.73366834170855,(-0.03747288617815223+0j),(-0.012795492342396214+0j),0.02467739383575602,23.073142970686817,0.18561657570951112,22.887526394977307,0.09531684454114543,0.08969645790704237,1.0626600733768974,-2.513601650901161,1.192014317296577e-06,12427.91572286396
26,303.15,30.0,0.41674689699783596,4,1.0,0.7938605336944415,0.7938658197257039,4.290628129344496e-07,0.5177564478468588,1000.0,793.9698492462312,(-0.012668692946557387+0j),(-6.590005776100846e-09+0j),0.012668686356551611,19.19276024447669,0.05605130459466291,19.136708939882027,0.13856311692347534,0.12051643627663416,1.149744559367958,-2.8392026473906733,1.6048585279123802e-06,6550.732197997472
26,305.15,32.0,1.2600402200651662e-10,3,1.0,0.7161266266440776,0.7161266266893626,2.1597686146260157e-11,0.31191324805512216,266.3316582914573,180.90452261306535,(-0.060003812868875316+0j),(-0.042529974196382395+0j),0.01747383867249292,43.91441873076089,-0.01000673570483224,43.92442546646573,0.11240524556727778,0.10314299313312092,1.089800112957771,-2.2201025757748694,1.404093929294046e-06,27018.057135560877
26,307.15,34.0,-0.08387883789792389,2,0.6666666666666666,0.19687412503414664,0.6565108795279461,0.9314736856239143,-0.14059290186667864,597.9899497487438,587.9396984924624,(-0.018047194196833045+0j),(0.23279837078859547+0j),0.25084556498542854,149.8344573781585,0.29527195613592433,149.53918542202257,0.0263679419388474,0.07347066669732516,0.358890739993889,-3.2143705324126266,5.963830979986813e-06,297536.73926727823
26,309.15,36.0,-6.315237958163988e-08,3,1.0,0.8495365447018776,0.8495367621168841,2.048891144673685e-07,-0.040168214897038916,663.3165829145729,236.18090452261308,(-0.06802098024131303+0j),(-0.024794117305150926+0j),0.04322686293616211,20.33532884157198,-0.0002582520837483497,20.33558709365573,0.10403295947319427,0.11066583725390111,0.9400639082006039,-2.4000874023567182,1.4029339814967502e-06,9073.61981683079
26,311.15,38.0,,0,0.0,1.003471762246861e-11,-8.694199481224425e-17,0.9999999999993716,4.884170663716002,115.57788944723619,115.57788944723619,(-0.09446209209279172+0j),(0.2585891967171218+0j),0.35305128880991354,247.4677154081658,0.2585891967171218,247.20912621144868,0.02204490651507591,0.019774716148933242,1.1148026777752325,-2.0156767563825415,4.841172979731574e-06,774679.7451828024
26,313.15,40.0,-8.12825363214584e-11,2,1.0,0.5674592039339861,0.5674592037538831,1.5754441537875176e-10,-0.009930546081072142,407.035175879397,391.9597989949749,(-0.023584146391303677+0j),(-0.06930207242966037+0j),0.04571792603835669,182.46451516628295,-0.051130346838354164,182.5156455131213,0.020542339788890397,0.019414695371260372,1.0580820041760366,-2.5687221982970874,3.7909165703929234e-07,467671.02830764506
27,283.15,10.0,0.7528823948838287,3,1.0,0.6200692421915731,0.6202940194141721,3.137696086574901e-05,0.5915003361553456,1000.0,1000.0,(-0.00973519691931891+0j),(-1.5366610937779164e-07+0j),0.009735043253209534,7.4786114594138535,0.008965505386899162,7.469645954026954,1.8735300015300067,0.3282521576520228,5.707593866042822,-2.2435469374515296,1.5687006921336454e-07,839.858716781943
27,285.15,12.0,0.1318031423561718,5,1.0,1.2948822727367717,1.2988324632122246,0.003991689339108649,0.27794404783477084,1000.0,1000.0,(-0.007138952494748403+0j),(-5.9071488567632924e-09+0j),0.0071389465875995465,2.2471758963787787,0.023045410862261587,2.224130485516517,1.47365082203552,0.4596286390540753,3.206177110870032,-2.4940124906690238,1.7783353822522658e-07,133.06623766245767
27,287.15,14.0,0.5304274448271742,7,1.0,0.49766585037858413,0.5156351570110005,0.0036495553164680073,0.5315721821864654,1000.0,1000.0,(-0.0014244334568121035+0j),(-2.2092321673579067e-09+0j),0.001424431247579936,10.404952404181659,0.07202450564250638,10.332927898539152,0.4030857743275777,0.34747131638757156,1.1600548169506268,-2.935521488241456,2.6791427577120287e-07,1517.5797280348415
27,289.15,16.0,0.16718303439512555,10,1.0,1.4879595281389253,1.5126068975731624,0.011889948064726095,0.22012851001831538,1000.0,1000.0,(-0.0007398071376175975+0j),(-3.6766475457094854e-08+0j),0.0007397703711421404,3.700200616156363,0.03839077899761747,3.6618098371587453,1.4295251468523755,0.3342442672978476,4.276887554150674,-2.3688721678525733,2.7522145851729794e-07,283.5445302102412
27,291.15,18.0,-1.4011814230144316e-08,3,1.0,1.006628490240533,1.0066284851031577,8.243287585105996e-09,0.4018816872743004,613.0653266331659,381.9095477386935,(-0.02742890294561144+0j),(-0.019433630734201623+0j),0.007995272211409818,7.48175190092985,-0.017706085343968943,7.499457986273819,0.3178377517660633,0.3003864461018615,1.058096182070359,-2.557435368546372,3.173633099096831e-07,974.0111277174956
27,293.15,20.0,0.2386035429758593,4,1.0,0.8546251625286525,0.8546350508377045,7.260512871816921e-07,0.2194363875667909,1000.0,919.5979899497488,(-0.010974822699112399+0j),(-5.9215276440226964e-08+0j),0.010974763483835958,11.554588460816786,0.0187249972882765,11.53586346352851,0.2296514154604951,0.19491460559609458,1.1782155306328492,-2.892373270235896,2.9525427927577033e-07,1983.142559639337
